slug,title,published_at,category,priority,content_type,source_count,path
20260602-26c451,"러시아, 고위 관리 휴대폰 해킹 작전 적발… 외국 정보기관 개입 주장",2026-06-02T18:40:26.618425+00:00,threats,P2,wire,1,articles/2026-06/20260602-26c451/
20260602-e433a7,"백악관, AI 사이버보안 강화 행정명령 발표… 연방기관·민간산업 협력 지시",2026-06-02T18:40:26.985793+00:00,defense_policy,P3,wire,1,articles/2026-06/20260602-e433a7/
20260602-677965,"전작권 전환 놓고 한미 입장 엇갈려… 한국 '즉시 가능', 미국 '조건 필수'",2026-06-02T19:15:15.062179+00:00,alliance,P3,wire,1,articles/2026-06/20260602-677965/
20260602-f66b1f,리투아니아 주둔 미군 철수 시작… 차기 배치 일정 '재검토' 중,2026-06-02T19:15:15.279676+00:00,alliance,P2,wire,1,articles/2026-06/20260602-f66b1f/
20260602-1f89a7,"우크라이나 침략 난항 속 푸틴, 민간인 공격 강화… 6월 2일 대규모 포격",2026-06-02T21:35:33.164866+00:00,operations,P2,wire,1,articles/2026-06/20260602-1f89a7/
20260602-08c1ce,"분쟁 거리 먼 호주, AI 데이터센터 유치 경쟁서 지정학적 우위",2026-06-02T21:39:11.247198+00:00,geopolitics,P2,wire,1,articles/2026-06/20260602-08c1ce/
20260602-08e03d,북한 남포항 선박 통행량 급증…석탄 불법 수출 의혹 재점화,2026-06-02T21:40:47.221024+00:00,threats,P3,wire,1,articles/2026-06/20260602-08e03d/
20260602-b6dc31,미 우주군 고위 장교 인스타그램 해킹… 반미 콘텐츠 게시,2026-06-02T21:40:47.547125+00:00,threats,P2,wire,1,articles/2026-06/20260602-b6dc31/
20260602-4b3146,러시아 미사일 공격으로 키이우 주택가 피해… 주민들 지하 대피소에서 나와,2026-06-02T21:40:47.776542+00:00,threats,P3,wire,1,articles/2026-06/20260602-4b3146/
20260602-438fc3,"터키 에게해군, 대규모 실탄훈련 '에페스' 마무리… 국제 관찰단 참관",2026-06-02T21:40:47.985446+00:00,operations,P2,wire,1,articles/2026-06/20260602-438fc3/
20260602-a19e2a,"열화상·레이저 거리측정 통합 쌍안경, 미군 훈련장서 검증",2026-06-02T21:40:48.208183+00:00,weapons,P3,wire,1,articles/2026-06/20260602-a19e2a/
20260602-4ffe28,"전술 상황 맞춤형 음성 프로필 탑재… 스웨덴 소르딘, T2 통신 헤드셋 공개",2026-06-02T21:40:48.444722+00:00,weapons,P3,wire,1,articles/2026-06/20260602-4ffe28/
20260602-90b5b4,러시아 무인기 위협에 우크라이나 여러 지역 공습경보 발령,2026-06-02T21:40:48.665728+00:00,threats,P2,wire,1,articles/2026-06/20260602-90b5b4/
20260602-827ea4,AI 기반 랜섬웨어 툴킷 등장… EDR 우회·AD 자동 탐색 기능,2026-06-02T21:40:48.867481+00:00,threats,P2,wire,1,articles/2026-06/20260602-827ea4/
20260602-aed6b8,"중국, 이중 피싱 공격으로 체코 조직 표적… 애저베일 악성코드 활용",2026-06-02T21:40:49.075465+00:00,threats,P2,wire,1,articles/2026-06/20260602-aed6b8/
20260602-f359e0,우크라이나를 유럽의 방패로 보는 시각 확산… 지속 가능성 우려,2026-06-02T21:40:49.435981+00:00,geopolitics,P3,wire,1,articles/2026-06/20260602-f359e0/
20260602-2ddb45,"러시아, 키이우 대규모 미사일·드론 공격… 우크라이나 방공체계 압박",2026-06-02T21:44:51.796809+00:00,operations,P2,wire,1,articles/2026-06/20260602-2ddb45/
20260603-60321e,"미 10산악사단, 드론포화 전장 대비 무인항공기 방어 교육 강화",2026-06-03T00:34:45.917222+00:00,operations,P2,wire,1,articles/2026-06/20260603-60321e/
20260603-7fa5bc,"미군, 2028년 실전 레이저 무기 공개 추진… 지향성 에너지 시연 계획",2026-06-03T00:37:39.05474+00:00,weapons,P2,wire,1,articles/2026-06/20260603-7fa5bc/
20260603-65091d,"미 특수전사령부, U-28 드라코 후속기 개발 계획 포기… 유인 정찰기 운용 단계적 중단",2026-06-03T00:37:39.32374+00:00,weapons,P2,wire,1,articles/2026-06/20260603-65091d/
20260603-086f89,현대전의 '일격필살' 환상… 이코노미스트 국방 편집자의 경고,2026-06-03T00:37:39.627882+00:00,doctrine,P3,wire,1,articles/2026-06/20260603-086f89/
20260603-98c720,"미 육군전쟁대학, 비정규전 전략 서평 공개… '규칙 기반 질서' 수호 방안 제시",2026-06-03T00:37:39.88996+00:00,doctrine,P3,wire,1,articles/2026-06/20260603-98c720/
20260603-bcf4a3,미 공군 전투기 전력 법정 최소선 붕괴… 의원 '재투자 촉구',2026-06-03T00:37:40.399074+00:00,weapons,P2,wire,1,articles/2026-06/20260603-bcf4a3/
20260603-a59672,"FBI 경고 피싱 키트 칼리365, 클라우드 서비스 확대 공략",2026-06-03T00:37:40.706561+00:00,threats,P3,wire,1,articles/2026-06/20260603-a59672/
20260603-a83774,"미 공군, 알래스카서 '레드플래그-알래스카 26-2' 훈련 개시",2026-06-03T00:37:40.946905+00:00,operations,P2,wire,1,articles/2026-06/20260603-a83774/
20260603-23650f,"이란, 쿠웨이트·바레인 공격… 미군 케시 섬 방공시설 타격",2026-06-03T03:33:35.818342+00:00,operations,P2,wire,1,articles/2026-06/20260603-23650f/
20260603-66d6e4,"미군, 2028년까지 실전 투입 가능한 레이저 무기 공개 추진",2026-06-03T03:33:36.216152+00:00,weapons,P2,wire,1,articles/2026-06/20260603-66d6e4/
20260603-de4077,미국-이란 상호 공격 격화… 중동 긴장 고조 속 휴전협상 교착,2026-06-03T03:33:36.460722+00:00,geopolitics,P1,wire,1,articles/2026-06/20260603-de4077/
20260603-e9ea13,"우크라이나, 아조우 대원 테러 음모 FSB 요원 2명에 15년 징역",2026-06-03T03:33:37.686101+00:00,threats,P3,wire,1,articles/2026-06/20260603-e9ea13/
20260603-00cd89,"ISW 분석, 러시아군 6개월간 우크라이나서 상실 영토 > 점령 영토",2026-06-03T03:33:37.9298+00:00,operations,P3,wire,1,articles/2026-06/20260603-00cd89/
20260603-5ff4ca,"라인메탈, 미 육군 지상전력 생산 확대에 4100만 달러 투자",2026-06-03T05:46:46.297548+00:00,industry,P2,wire,1,articles/2026-06/20260603-5ff4ca/
20260603-9e3bad,미국-이란 무력 충돌 격화… 일주일간 5차례 교전,2026-06-03T05:48:22.284223+00:00,threats,P2,wire,1,articles/2026-06/20260603-9e3bad/
20260603-881185,"러시아군, 헤르손 야간 공격으로 민간인 1명 사망·6명 부상",2026-06-03T05:49:57.156933+00:00,operations,P2,wire,1,articles/2026-06/20260603-881185/
20260603-1db343,AI 기술이 지리정보 수집 체계 재편… 상용위성 계약 확대,2026-06-03T05:51:33.443356+00:00,tech,P2,wire,1,articles/2026-06/20260603-1db343/
20260603-084a65,"트럼프 행정부, NSA에 AI 감시 권한 부여… 개발사 조기 접근 강제",2026-06-03T05:51:33.853+00:00,tech,P2,wire,1,articles/2026-06/20260603-084a65/
20260603-af90dc,시진핑 방북 임박 신호… 중국 화물기 평양 왕복,2026-06-03T05:51:34.167034+00:00,geopolitics,P2,wire,1,articles/2026-06/20260603-af90dc/
20260603-8037e7,"미군, 2028년 실전 배치 가능 레이저 무기 공개 계획",2026-06-03T05:51:34.43926+00:00,weapons,P2,wire,1,articles/2026-06/20260603-8037e7/
20260603-4b018e,쿠웨이트 상공 이란 미사일 비행 중 도로 교통사고 발생,2026-06-03T05:51:35.162777+00:00,threats,P1,wire,1,articles/2026-06/20260603-4b018e/
20260603-4370cb,"우크라이나 방공, 러시아 드론 198기 중 189기 격추",2026-06-03T06:15:55.19412+00:00,operations,P2,wire,1,articles/2026-06/20260603-4370cb/
20260603-407c52,그리펜 F 쌍좌 전투기 첫 기체 브라질에 인도… 사브 스웨덴 공장서 공개,2026-06-03T06:17:31.133271+00:00,weapons,P3,wire,1,articles/2026-06/20260603-407c52/
20260603-db7a46,이란 방공망 파괴도 전쟁 수행 능력까지는 못 꺾어… 미·이스라엘 작전의 한계,2026-06-03T06:17:31.498858+00:00,geopolitics,P3,wire,1,articles/2026-06/20260603-db7a46/
20260603-6714ee,우크라이나 전선 24시간 263건 교전… 훌리아이폴·포크롭스크 격전,2026-06-03T06:33:14.180776+00:00,operations,P2,wire,1,articles/2026-06/20260603-6714ee/
20260603-e5f31e,호르무즈 해협 위기의 구조적 해석… 신다극체제수렴론 분석틀 제시,2026-06-03T06:34:51.461221+00:00,geopolitics,P3,wire,1,articles/2026-06/20260603-e5f31e/
20260603-292da8,"상트페테르부르크 석유 터미널·크론슈타트 인근 타격… 젤렌스키, '장거리 제재' 작전 공식 확인",2026-06-03T08:17:00.509721+00:00,geopolitics,P2,original,2,articles/2026-06/20260603-292da8/
20260603-4f3f5e,미군 육군 보급체계의 취약성 노출… 경합 환경 대비 부족,2026-06-03T08:20:03.206217+00:00,doctrine,P2,wire,1,articles/2026-06/20260603-4f3f5e/
20260603-b6234a,우크라이나 드론 공격으로 러점령 자포리자 원전 외부전력 일시 차단,2026-06-03T08:22:19.558936+00:00,threats,P2,wire,1,articles/2026-06/20260603-b6234a/
20260603-83bd7c,"미군, 2028년 실전급 레이저 무기 공개 추진",2026-06-03T08:24:31.673343+00:00,weapons,P2,wire,1,articles/2026-06/20260603-83bd7c/
20260603-a497d3,"미국 국무부 정치담당 차관, 서울서 북한·핵잠수함 정책 협의",2026-06-03T08:24:32.154433+00:00,alliance,P2,wire,1,articles/2026-06/20260603-a497d3/
20260603-9c9791,우크라이나 전장 경험 공유하는 북한·러시아 군의관… 의료 협력 심화,2026-06-03T08:24:32.50329+00:00,alliance,P2,wire,1,articles/2026-06/20260603-9c9791/
20260603-44afbd,"우크라이나, 상트페테르부르크 에너지·군사시설 드론 공격",2026-06-03T08:24:32.918862+00:00,operations,P2,wire,1,articles/2026-06/20260603-44afbd/
20260603-0010c3,국방반도체 체계적 육성 법안 국무회의 의결… 연내 시행,2026-06-03T09:35:38.323224+00:00,defense_policy,P2,wire,1,articles/2026-06/20260603-0010c3/
20260603-d917e8,"우크라이나, 크론슈타트 기지 러시아 미사일 초계함 타격",2026-06-03T09:37:44.728665+00:00,operations,P2,wire,1,articles/2026-06/20260603-d917e8/
20260603-985af8,"캐나다, 19억 달러 규모 HIMARS 26대 도입 결정",2026-06-03T09:40:10.767956+00:00,weapons,P2,wire,1,articles/2026-06/20260603-985af8/
20260603-326357,"우크라이나군, 러시아 크론슈타트 항구 함정·시설 타격",2026-06-03T09:43:32.840215+00:00,operations,P2,wire,1,articles/2026-06/20260603-326357/
20260603-53bc54,"한·미·일·호 해상지휘관 회의, 인도태평양 해양안보 강화 합의",2026-06-03T09:46:13.248609+00:00,alliance,P3,wire,1,articles/2026-06/20260603-53bc54/
20260603-eaa97e,중국의 미스터리 잠수함 포착… 5년간 15~20척 건조 속도 가속,2026-06-03T09:46:14.13445+00:00,threats,P2,wire,1,articles/2026-06/20260603-eaa97e/
20260603-8c6706,"미국, 이란 향 유조선 무력화… 중부사령부 영상 공개",2026-06-03T09:46:15.211305+00:00,geopolitics,P2,wire,1,articles/2026-06/20260603-8c6706/
20260603-3be647,"호주, AUKUS 핵잠수함 협력에서 '미끼 전술' 피해 주장",2026-06-03T09:46:15.537837+00:00,alliance,P3,wire,1,articles/2026-06/20260603-3be647/
20260603-2a962c,한미 핵잠·원자력 협의 1차 회의 종료…내달 2차 회의 예정,2026-06-03T10:16:07.770756+00:00,alliance,P2,wire,1,articles/2026-06/20260603-2a962c/
20260603-8dd49a,"우크라이나 무인기, 크론슈타트 항구 러시아 코르벳함 타격 영상 공개",2026-06-03T10:19:22.908026+00:00,operations,P1,wire,1,articles/2026-06/20260603-8dd49a/
20260603-3b8251,미 사이버전력 구성 논의… 장교·준사관 중심 전문성 강화 방안 제시,2026-06-03T10:22:43.406808+00:00,doctrine,P3,wire,1,articles/2026-06/20260603-3b8251/
20260603-0fa432,미국 신설 사이버군 창설 비용 110억 달러… 18개월 내 운영 목표,2026-06-03T10:22:43.921278+00:00,defense_policy,P2,wire,1,articles/2026-06/20260603-0fa432/
20260603-e6e15d,미 해군 최강 레이더 전력화 유지… 레이시온에 5억 1600만 달러 계약,2026-06-03T11:46:27.3445+00:00,weapons,P2,wire,1,articles/2026-06/20260603-e6e15d/
20260603-02008b,"드론 기술이 방어체계 앞서간다… NATO, 라트비아 훈련장서 대드론 과제 확인",2026-06-03T11:51:38.455079+00:00,operations,P3,wire,1,articles/2026-06/20260603-02008b/
20260603-e4e0a3,미국 독립 사이버군 창설 시 연간 100억 달러 이상 필요… 위원회 보고서,2026-06-03T11:51:38.70509+00:00,defense_policy,P2,wire,1,articles/2026-06/20260603-e4e0a3/
20260603-dc0e74,"이스라엘 레이저 무기, 드론 격추 비용 75% 절감 주장",2026-06-03T12:34:18.851956+00:00,weapons,P2,wire,1,articles/2026-06/20260603-dc0e74/
20260603-c22c49,"이란, 쿠웨이트·바레인 미사일·드론 공격… 중동 긴장 고조",2026-06-03T12:36:39.457424+00:00,threats,P1,wire,1,articles/2026-06/20260603-c22c49/
20260603-6fc74e,"러시아의 6월 2일 우크라이나 대규모 공습, 애국자 방공미사일 부족 노린 것으로 분석",2026-06-03T12:42:06.327125+00:00,operations,P3,wire,1,articles/2026-06/20260603-6fc74e/
20260603-19a9bc,"이스라엘, 가자지구 내 군사거점 40개 구축… 위성영상으로 확인",2026-06-03T12:42:06.549987+00:00,operations,P3,wire,1,articles/2026-06/20260603-19a9bc/
20260603-f7cd66,"미군, 다부대 드론 격추 훈련 실시… 401합동태스크포스 주도",2026-06-03T12:42:07.022488+00:00,operations,P3,wire,1,articles/2026-06/20260603-f7cd66/
20260603-525f27,"우크라이나 드론, 발트함대 기지·상트페테르부르크 석유터미널 동시 타격",2026-06-03T15:35:17.459882+00:00,geopolitics,P2,original,2,articles/2026-06/20260603-525f27/
20260603-5581f5,"호르무즈 해협 긴장 고조… 미국 이란 남부 공습, 이란 쿠웨이트 공항 드론 공격",2026-06-03T15:38:32.013941+00:00,operations,P1,wire,1,articles/2026-06/20260603-5581f5/
20260603-2af7a7,"미 특수전사령부, M4 카빈 사거리 2배 확대 추진… 초고속탄 개발 착수",2026-06-03T15:38:33.442434+00:00,weapons,P2,wire,1,articles/2026-06/20260603-2af7a7/
20260603-779219,"미 육군, 공중·미사일 방어 직무 통합한 신규 MOS 신설",2026-06-03T15:38:33.694271+00:00,doctrine,P3,wire,1,articles/2026-06/20260603-779219/
20260603-a43d91,우크라이나 저격수 커뮤니티의 조용한 군비경쟁… 억제기 장착 MCR .57 HL 등장,2026-06-03T15:38:34.022685+00:00,weapons,P2,wire,1,articles/2026-06/20260603-a43d91/
20260603-77ce60,"미 육군, 58년 만에 신형 수류탄 전력화… 배틀 지원으로 양산 단계 진입",2026-06-03T15:38:34.276945+00:00,weapons,P3,wire,1,articles/2026-06/20260603-77ce60/
20260603-e5fa17,"미 공군, 차세대 벙커버스터 GBU-76 개발 추진",2026-06-03T15:38:34.578316+00:00,weapons,P2,wire,1,articles/2026-06/20260603-e5fa17/
20260603-66996e,"우크라이나, 5월 러시아군 화학물질 공격 237건 기록",2026-06-03T15:38:34.829026+00:00,threats,P2,wire,1,articles/2026-06/20260603-66996e/
20260603-9c908e,"NATO, 테러 대응 모델로 하이브리드 위협 대처… 20년 협력 경험 활용",2026-06-03T15:38:35.15454+00:00,alliance,P3,wire,1,articles/2026-06/20260603-9c908e/
20260603-91a35e,"미 해병대 22차 원정군, 10개월 남미작전 임무 완료",2026-06-03T15:38:35.388276+00:00,operations,P3,wire,1,articles/2026-06/20260603-91a35e/
20260603-841877,"AI는 보조, 결정은 인간… 미 국방부 군사 AI 법제화 법안 발의",2026-06-03T16:30:58.409649+00:00,defense_policy,P2,original,1,articles/2026-06/20260603-841877/
20260603-ca69cf,"루테 NATO 사무총장, 우크라이나 패트리엇 미사일 지속 공급 확인",2026-06-03T16:32:37.796568+00:00,alliance,P2,wire,1,articles/2026-06/20260603-ca69cf/
20260603-b0ba9a,NATO 공중·해상전력 강화 촉구하는 미국… 유럽·캐나다에 기존 자산 재배치 요구,2026-06-03T16:35:16.66885+00:00,alliance,P3,wire,1,articles/2026-06/20260603-b0ba9a/
20260603-c4353f,"록히드마틴 GRIZZLY 무인기 방어체계, 공격용 드론 격추 성공",2026-06-03T16:35:16.990615+00:00,weapons,P2,wire,1,articles/2026-06/20260603-c4353f/
20260603-1c561e,"미 육군·J-7, 고고도 풍선 탑재 신형 센서 시험 추진",2026-06-03T16:35:17.213762+00:00,weapons,P2,wire,1,articles/2026-06/20260603-1c561e/
20260603-2c5eef,미국의 동맹국 무기 판매 지연… 장기 신뢰 훼손 우려,2026-06-03T16:35:17.523882+00:00,alliance,P2,wire,1,articles/2026-06/20260603-2c5eef/
20260603-428a78,"프랑스 해군, 제재 대상 러시아 유조선 나포… 9월 이후 4번째",2026-06-03T16:35:17.780284+00:00,geopolitics,P3,wire,1,articles/2026-06/20260603-428a78/
20260603-0d735e,"트럼프, 호르무즈 해협 봉쇄 '여름 내내 지속 가능' 언급",2026-06-03T16:35:18.246296+00:00,geopolitics,P2,wire,1,articles/2026-06/20260603-0d735e/
20260603-86db0a,안드로이드·리눅스 취약점 악용 공격 확산… 미 사이버보안청 긴급 경고,2026-06-03T16:35:19.093407+00:00,tech,P2,wire,1,articles/2026-06/20260603-86db0a/
20260603-6256ed,북한 핵·미사일 위협 심화… 미 의회 보고서 '동맹국 위험 증대' 경고,2026-06-03T18:00:28.095635+00:00,threats,P2,wire,1,articles/2026-06/20260603-6256ed/
20260603-a67c44,러시아 월 120발 탄도미사일 생산 능력… 젤렌스키 경고,2026-06-03T18:03:40.697535+00:00,threats,P2,wire,1,articles/2026-06/20260603-a67c44/
20260603-0cb60e,미국-이스라엘 방위기술 협력 강화법안… 의회서 이견 노출,2026-06-03T18:06:39.406835+00:00,alliance,P3,wire,1,articles/2026-06/20260603-0cb60e/
20260603-7ad1bc,미중 전략적 안정성 추구 가능성 재검토… 트럼프-시진핑 회담 이후 전문가 평가,2026-06-03T18:06:39.773344+00:00,geopolitics,P3,wire,1,articles/2026-06/20260603-7ad1bc/
20260603-5ed601,대만 방위의 빈틈 드러낸 미국… 한미 연합작전 모델 재검토 필요,2026-06-03T18:06:40.014433+00:00,alliance,P3,wire,1,articles/2026-06/20260603-5ed601/
20260603-c612f0,"우크라이나 드론, 푸틴 경제포럼 개막 앞두고 상트페테르부르크 유류저장소 공습",2026-06-03T18:06:40.269318+00:00,operations,P3,wire,1,articles/2026-06/20260603-c612f0/
20260603-cced3e,"헤그세스 국방장관, 장교·부사관 진급 기준에 '합동전투능력' 추가",2026-06-03T18:06:40.48726+00:00,defense_policy,P3,wire,1,articles/2026-06/20260603-cced3e/
20260603-23e64c,"록히드마틴 그리즐리 C-UAS, 공격용 드론 격추 실증",2026-06-03T18:06:40.711234+00:00,weapons,P2,wire,1,articles/2026-06/20260603-23e64c/
20260603-7e4ade,1944년 버마 정글 작전의 비극… 3천 명 중 200명만 전투력 유지,2026-06-03T18:06:41.085941+00:00,history,P3,wire,1,articles/2026-06/20260603-7e4ade/
20260603-5556e2,"중국의 러시아·북한 관계, 역사적 긴장 속 전략적 한계 노출",2026-06-03T18:06:41.439163+00:00,geopolitics,P3,wire,1,articles/2026-06/20260603-5556e2/
20260603-c38d05,레바논 휴전 흔드는 이스라엘 공습… 헤즈볼라 로켓 반격,2026-06-03T18:34:21.247737+00:00,geopolitics,P1,wire,1,articles/2026-06/20260603-c38d05/
20260603-f8a12b,미 육군 자주포 현대화 사업 경쟁 본격화… 엘빗·안두릴 연합팀 SIGMA 포 제시,2026-06-03T18:36:06.583987+00:00,weapons,P2,wire,1,articles/2026-06/20260603-f8a12b/
20260603-1b5a8e,전작권 전환 논쟁의 오해… '미국 통제 회복'은 단순화된 표현,2026-06-03T18:40:16.997663+00:00,alliance,P3,wire,1,articles/2026-06/20260603-1b5a8e/
20260603-daf365,우크라이나 드론 공격에 '패닉' 상태인 크렘린… EU 외교수장 지적,2026-06-03T18:40:18.716376+00:00,operations,P3,wire,1,articles/2026-06/20260603-daf365/
20260603-dcee0b,"미 공군, 중형 추력 드론 엔진 개발 GE·롤스로이스에 수주",2026-06-03T20:29:41.315144+00:00,weapons,P2,wire,1,articles/2026-06/20260603-dcee0b/
20260603-fb27f5,"미 해병대, 해리어 최종 비행 완료… 5세대 전투기 전환 가속화",2026-06-03T20:29:41.592814+00:00,weapons,P3,wire,1,articles/2026-06/20260603-fb27f5/
20260603-94731a,"중국, 고속 요격용 핵추진 공격잠수함 개발 추진… 위성사진 포착",2026-06-03T20:29:41.855318+00:00,weapons,P2,wire,1,articles/2026-06/20260603-94731a/
20260603-f7df58,NATO 정상회담서 대탄도미사일 방어 결정 가능성… 젤렌스키 기대,2026-06-03T20:29:43.578558+00:00,alliance,P3,wire,1,articles/2026-06/20260603-f7df58/
20260603-a41816,호르무즈 해협의 '인간 안보' 위기… 전략 담론 뒤 민간인 피해 심화,2026-06-03T20:29:43.804986+00:00,geopolitics,P3,wire,1,articles/2026-06/20260603-a41816/
20260603-95a794,"미국 정부, 연료탱크 모니터링 시스템 사이버공격 경고",2026-06-03T20:29:44.038044+00:00,threats,P2,wire,1,articles/2026-06/20260603-95a794/
20260603-01f4aa,"중국 연계 사이버 첩보 집단, 라틴아메리카 12개국 이상 공격",2026-06-03T20:29:44.252821+00:00,threats,P3,wire,1,articles/2026-06/20260603-01f4aa/
20260603-3003b4,해저 인프라 위협 심화… 대만의 3년 경험 주목,2026-06-03T20:29:44.473234+00:00,geopolitics,P3,wire,1,articles/2026-06/20260603-3003b4/
20260603-03e3a9,나토 연합 사이버전력 인증훈련 '스모크드 레인디어' 실시,2026-06-03T20:29:44.691438+00:00,operations,P3,wire,1,articles/2026-06/20260603-03e3a9/
20260603-a6dc68,아프리카 지역 테러 위협 고조… 미국 군사 철수 속 지하디스트 확산,2026-06-03T20:57:38.801355+00:00,threats,P3,wire,1,articles/2026-06/20260603-a6dc68/
20260603-8cdb47,독립 사이버군 창설에 100억 달러·1년 이상 소요… 미 싱크탱크 분석,2026-06-03T20:57:39.050534+00:00,defense_policy,P3,wire,1,articles/2026-06/20260603-8cdb47/
20260603-0fddbb,"미국, 이란 최대 암호화폐 거래소 노비텍스 제재… 테러자금 이동 차단",2026-06-03T20:57:39.339478+00:00,threats,P3,wire,1,articles/2026-06/20260603-0fddbb/
20260603-735d51,"우크라이나군, 하루 215건 교전서 포크롭스크 지역 러군 50명 격멸",2026-06-03T21:34:21.852365+00:00,operations,P2,wire,1,articles/2026-06/20260603-735d51/
20260603-c73c68,"필리핀, 미·일 함정 이전 협상 진전… 남중국해 해상력 강화",2026-06-03T21:35:08.88346+00:00,alliance,P3,wire,1,articles/2026-06/20260603-c73c68/
20260603-5281cf,"대북 정보·감시·정찰 공백 메운다… 주한미군, 최신예 정찰기 아테나-R 한반도 투입",2026-06-03T21:58:56.768849+00:00,threats,P2,original,1,articles/2026-06/20260603-5281cf/
20260603-b60bae,미 공군 전투기 전력 법정 최소 기준 이하로 하락… 재정 투자 촉구,2026-06-03T22:00:14.191485+00:00,weapons,P2,wire,1,articles/2026-06/20260603-b60bae/
20260603-05e43a,"우크라이나, 상트페테르부르크 유류시설·해군기지 공습",2026-06-03T22:00:14.439367+00:00,operations,P2,wire,1,articles/2026-06/20260603-05e43a/
20260603-1c375a,중국 군사정보부의 링크드인 모집 활동 경고… 미국·파이브아이즈 연합 공동 성명,2026-06-03T22:00:14.694636+00:00,threats,P2,wire,1,articles/2026-06/20260603-1c375a/
20260603-6a3dd7,"미국, 중국의 동남아 우회 구매 막는다… 엔비디아 GPU 수출규제 강화",2026-06-03T22:00:14.917609+00:00,tech,P3,wire,1,articles/2026-06/20260603-6a3dd7/
20260603-b35b92,"중국 해킹 조직, 유럽 겨냥한 신규 악성코드 'Atlas RAT' 배포",2026-06-03T22:00:15.141789+00:00,threats,P2,wire,1,articles/2026-06/20260603-b35b92/
20260603-25fc73,AI 활용한 EDR 우회 자동화 테스트… 공격자 기술 고도화,2026-06-03T22:00:15.386751+00:00,threats,P2,wire,1,articles/2026-06/20260603-25fc73/
20260604-a8491d,북한 핵물질 생산시설 공개한 김정은… '기하급수적' 핵무기 증강 선언,2026-06-04T01:35:21.461011+00:00,threats,P1,wire,1,articles/2026-06/20260604-a8491d/
20260604-f4d558,이란 미사일 위협 여전… 쿠웨이트 공격으로 드러난 미국 공습의 한계,2026-06-04T01:35:23.204345+00:00,threats,P2,wire,1,articles/2026-06/20260604-f4d558/
20260604-81c903,"레바논 사망자 3,500명 넘어… 이스라엘 공습 장기화 속 인도주의 위기 심화",2026-06-04T01:35:23.44902+00:00,geopolitics,P2,wire,1,articles/2026-06/20260604-81c903/
20260604-a32c4e,이스라엘-레바논 휴전 갱신 합의… 헤즈볼라 격리 지역 설정,2026-06-04T01:35:23.692435+00:00,geopolitics,P2,wire,1,articles/2026-06/20260604-a32c4e/
20260604-0c03a0,"미 공군, 협력전투항공기 양산 추진… 2027년 10억 달러 투자 요청",2026-06-04T03:34:13.87573+00:00,weapons,P2,wire,1,articles/2026-06/20260604-0c03a0/
20260604-5761fa,"미국, NATO 위기 대응 전력 감축… 동맹국에 공중·해상력 강화 촉구",2026-06-04T03:35:01.137517+00:00,alliance,P2,wire,1,articles/2026-06/20260604-5761fa/
20260604-adcb1b,"미국, 우크라이나에 4억 달러 군사원조 승인 임박",2026-06-04T03:35:38.203894+00:00,alliance,P3,wire,1,articles/2026-06/20260604-adcb1b/
20260604-ccf809,토마호크 인도 지연으로 흔들리는 미국의 인도태평양 억제력,2026-06-04T06:35:28.276587+00:00,alliance,P2,wire,1,articles/2026-06/20260604-ccf809/
20260604-122003,"한미 해군, 2026년 연합 기뢰전 훈련 완료",2026-06-04T06:36:48.696643+00:00,operations,P2,wire,1,articles/2026-06/20260604-122003/
20260604-6a8982,"캐나다, 북한 위협 대응 위해 한국과 군사협력 강화",2026-06-04T06:37:25.492358+00:00,alliance,P3,wire,1,articles/2026-06/20260604-6a8982/
20260604-b1e7a0,전술적 승리만으로는 부족… 작전급 기동의 중요성 재조명,2026-06-04T06:37:25.751903+00:00,doctrine,P3,wire,1,articles/2026-06/20260604-b1e7a0/
20260604-694e29,서사 무기화 확산하는 인지전… 홍해 분쟁서 새로운 양상,2026-06-04T06:37:26.076044+00:00,doctrine,P3,wire,1,articles/2026-06/20260604-694e29/
20260604-f08bde,우크라이나 전선 하루 279건 교전… 러시아군과 격렬한 충돌 계속,2026-06-04T06:37:26.418057+00:00,operations,P2,wire,1,articles/2026-06/20260604-f08bde/
20260604-1adc80,1년 만에 건조한 무인전투함… 미국 자율 해전 시대 개막,2026-06-04T07:35:10.073266+00:00,weapons,P2,wire,1,articles/2026-06/20260604-1adc80/
20260604-f50a8b,"핀란드, 저가 드론 감시 항공기 양산 준비… 프로토타입 시험비행 임박",2026-06-04T07:35:10.348876+00:00,weapons,P3,wire,1,articles/2026-06/20260604-f50a8b/
20260604-397658,"이란 전쟁 97일째, 협상 교착 속 이스라엘의 레바논 공습 재개",2026-06-04T07:35:10.607227+00:00,geopolitics,P2,wire,1,articles/2026-06/20260604-397658/
20260604-faaa90,"이란, 군사적 패배 속 전후 영향력 확보 움직임",2026-06-04T07:35:10.873552+00:00,geopolitics,P2,wire,1,articles/2026-06/20260604-faaa90/
20260604-6a6b41,"파키스탄, 제노 RAT로 아프가니스탄 재무부 감시",2026-06-04T07:35:11.121257+00:00,threats,P3,wire,1,articles/2026-06/20260604-6a6b41/
20260604-1d97c7,기동부대 위협하는 소형드론 대응… 방사청 야전 검증 시연회 개최,2026-06-04T09:36:17.272181+00:00,weapons,P2,wire,1,articles/2026-06/20260604-1d97c7/
